"id","roomcd","sid","lesson_type","symbol","curriculumcd","rglr_minutes","gmid","period_no","tmid","tid","lesson_date","start_time","r_minutes","end_time","pre_tid","pre_lesson_date","pre_start_time","pre_r_minutes","pre_end_time","chg_status_cd","diff_time","substitute_flg","atd_status_cd","status_info","create_kind_cd","transefer_kind_cd","trn_lesson_date","trn_start_time","trn_r_minutes","trn_end_time","updtime","created_at","updated_at","deleted_at"
"653","160","6","0","レ","102","60",,,,"102","2023-10-04","17:00:00","60","18:00:00","102","2023-10-04","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"654","160","6","0","レ","102","60",,,,"102","2023-10-11","17:00:00","60","18:00:00","102","2023-10-11","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"655","160","6","0","レ","102","60",,,,"102","2023-10-18","17:00:00","60","18:00:00","102","2023-10-18","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"656","160","6","0","レ","102","60",,,,"102","2023-10-25","17:00:00","60","18:00:00","102","2023-10-25","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"657","160","6","0","レ","102","60",,,,"102","2023-11-01","17:00:00","60","18:00:00","102","2023-11-01","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"658","160","6","0","レ","102","60",,,,"102","2023-11-08","17:00:00","60","18:00:00","102","2023-11-08","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"659","160","6","0","レ","102","60",,,,"102","2023-11-15","17:00:00","60","18:00:00","102","2023-11-15","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"660","160","6","0","レ","102","60",,,,"102","2023-11-22","17:00:00","60","18:00:00","102","2023-11-22","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"661","160","6","0","レ","102","60",,,,"102","2023-11-29","17:00:00","60","18:00:00","102","2023-11-29","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"662","160","6","0","レ","102","60",,,,"102","2023-12-06","17:00:00","60","18:00:00","102","2023-12-06","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"663","160","6","0","レ","102","60",,,,"102","2023-12-13","17:00:00","60","18:00:00","102","2023-12-13","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"664","160","6","0","レ","102","60",,,,"102","2023-12-20","17:00:00","60","18:00:00","102","2023-12-20","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"665","160","6","0","レ","102","60",,,,"102","2023-12-27","17:00:00","60","18:00:00","102","2023-12-27","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"666","160","6","0","レ","102","60",,,,"102","2024-01-03","17:00:00","60","18:00:00","102","2024-01-03","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"667","160","6","0","レ","102","60",,,,"102","2024-01-10","17:00:00","60","18:00:00","102","2024-01-10","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"668","160","6","0","レ","102","60",,,,"102","2024-01-17","17:00:00","60","18:00:00","102","2024-01-17","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"669","160","6","0","レ","102","60",,,,"102","2024-01-24","17:00:00","60","18:00:00","102","2024-01-24","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"670","160","6","0","レ","102","60",,,,"102","2024-01-31","17:00:00","60","18:00:00","102","2024-01-31","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"671","160","6","0","レ","102","60",,,,"102","2024-02-07","17:00:00","60","18:00:00","102","2024-02-07","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"672","160","6","0","レ","102","60",,,,"102","2024-02-14","17:00:00","60","18:00:00","102","2024-02-14","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"673","160","6","0","レ","102","60",,,,"102","2024-02-21","17:00:00","60","18:00:00","102","2024-02-21","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"674","160","6","0","レ","102","60",,,,"102","2024-02-28","17:00:00","60","18:00:00","102","2024-02-28","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"675","160","6","0","レ","102","60",,,,"102","2024-03-06","17:00:00","60","18:00:00","102","2024-03-06","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"676","160","6","0","レ","102","60",,,,"102","2024-03-13","17:00:00","60","18:00:00","102","2024-03-13","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"677","160","6","0","レ","102","60",,,,"102","2024-03-20","17:00:00","60","18:00:00","102","2024-03-20","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
"678","160","6","0","レ","102","60",,,,"102","2024-03-27","17:00:00","60","18:00:00","102","2024-03-27","17:00:00","60","18:00:00",,"0","0",,,"1","0",,,,,"2022-12-01 11:02:38","2023-01-15 17:07:11","2023-01-15 17:07:11",
